state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
California,politics,2024-10-17 11:50:25,no,d67be4ed8cbb2e7aa435d1742f3b413d5e992c75734a254ece0d29b5e217a8fa,2024-10-17,California 11th,California,West,0.85,30,1,20,1,20,0.85,20,0.85,20,D,20,D,10,D,20,D,20,D,15,0.7,40,0.85,20,0.85,30,0.85,30,0.85,30,D,30,D,10,D,20,D,30,D,20,0.85,20,1,15,D,20,D,20,0.85,10,D,10,2.highly unlikely,30,civil rights and racism,30,2.somewhat disagreeable,50,4.somewhat conscientious,50,3.neither extraverted nor introverted,60,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,50,White,80,3.35-44,50,F,10,Has a College Degree,40,"3.[50000, 75000)",70,single,10,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,10,3.Somewhat Approves,50,3.Somewhat favourable,40,No opinion,80,3.Somewhat favourable,40,1.Very unfavourable,10,1.Very unfavourable,40,No opinion,80,No opinion,80,2.Somewhat unfavourable,60,No opinion,80,D,17,D,22,D,16.6666666666667
California,politics,2024-10-17 11:50:25,no,e9e74aaee3f3cb36a98dbdb259b5a079ac669d7c13048c089d70cd8d0fd9192e,2024-10-17,California 23rd,California,West,0.85,30,0.85,20,1,15,1,20,0.85,20,D,20,D,10,D,20,D,10,D,40,0.85,30,0.85,25,0.85,30,1,20,0.85,20,D,20,D,30,D,10,D,20,D,40,0.85,25,0.85,20,D,20,D,10,1,10,D,10,2.highly unlikely,20,guns,10,2.somewhat disagreeable,50,4.somewhat conscientious,60,4.somewhat extraverted,50,4.somewhat high in neuroticism,60,4.somewhat open to experience,50,2.not very happy,70,White,90,3.35-44,70,M,70,Has a College Degree,70,"2.[25000, 50000)",90,single,90,4.highly interested,20,3.about half of the time trust other people,80,4.paying a lot of attention,20,1.strong D,10,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,10,No opinion,90,4.Very favourable,20,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,20,D,24,D,13.3333333333333
California,politics,2024-10-17 11:50:25,no,8f9d92dc0642d14fa2034bab33ced80ad59eadfbf238fd7207e1f7b858e3568f,2024-10-18,California's 38th,California,West,0.85,25,0.85,30,1,20,1,30,1,30,D,35,D,20,D,30,D,30,D,30,0.85,25,0.85,20,0.85,20,0.85,40,0.85,40,D,30,D,30,D,25,D,30,D,30,0.85,20,1,20,D,10,D,30,0.85,30,D,30,2.highly unlikely,20,civil rights and racism,40,5.very agreeable,40,5.very conscientious,40,5.very extraverted,30,3.neither high nor low in neuroticism,60,4.somewhat open to experience,40,3.rather happy,50,Hispanic,10,4.45-54,30,M,0,Has a College Degree,30,"5.[100000, max]",50,married,60,4.highly interested,10,3.about half of the time trust other people,90,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,20,3.Somewhat Approves,30,4.Very favourable,20,No opinion,80,3.Somewhat favourable,30,1.Very unfavourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,29,D,29,D,23.3333333333333
California,politics,2024-10-17 11:50:25,no,fafbae34395495bd6c0303248526b1a07d7d8d12c72e76cda0660c5659898583,2024-10-17,California 36th,California,West,0.85,20,0.85,30,0.85,20,1,30,0.85,30,R,10,R,20,R,10,R,20,R,30,0.85,25,0.7,30,0.85,30,1,30,0.85,30,R,20,R,20,R,20,R,30,R,35,1,20,1,10,R,10,R,15,0.85,10,R,10,1.no chance,20,immigration,20,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,70,White,20,4.45-54,40,M,10,Has a College Degree,50,"5.[100000, max]",40,married,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,50,1.Very unfavourable,50,No opinion,80,1.Very unfavourable,50,1.Very unfavourable,50,R,18,R,25,R,11.6666666666667
California,politics,2024-10-18 18:49:32,no,39e3d691a3d67d33b06add1ef3cbd02597c2c5fc38eea9e44884bb7e7d88ec26,2024-10-18,California 36th,California,West,0.85,15,0.85,20,0.85,30,1,10,1,10,R,20,R,20,R,20,R,10,R,10,0.85,30,0.85,35,0.85,20,1,30,1,30,R,20,R,25,R,10,R,20,R,30,0.85,20,1,20,R,10,R,20,1,10,R,10,1.no chance,20,jobs and the economy,30,3.neither agreeable nor disagreeable,90,5.very conscientious,30,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,3.neither open nor closed to experience,90,3.rather happy,90,White,80,4.45-54,40,M,10,Has a College Degree,30,"5.[100000, max]",20,married,80,4.highly interested,10,3.about half of the time trust other people,70,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,16,R,21,R,13.3333333333333
California,politics,2024-10-18 18:49:32,no,7e5b9431894aaa3d3f2bf5a4abdbc8de028240b350e88b269e3f15296a634dfd,2024-10-18,California 52nd,California,West,0.85,20,0.85,25,1,20,1,20,0.85,20,R,15,R,20,R,30,R,20,R,50,0.85,30,0.85,20,0.85,30,1,20,0.85,20,R,20,R,30,R,20,R,30,R,50,1,20,1,10,R,30,R,20,1,20,R,20,1.no chance,20,national security,50,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,1.very closed to experience,40,2.not very happy,60,White,70,6.65+,10,M,10,Has a College Degree,50,"4.[75000, 100000)",60,married,80,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,70,1.Very unfavourable,60,No opinion,80,1.Very unfavourable,60,1.Very unfavourable,60,R,27,R,30,R,23.3333333333333
California,politics,2024-10-18 18:49:32,no,c3af287435bea3127d0470d5cc4346d48c38cb449551a443863f5018849e8e8e,2024-10-19,California 11th,California,West,0.85,20,0.85,20,0.85,20,0.85,30,0.85,30,D,10,D,10,D,20,D,20,D,40,0.85,35,0.7,30,0.85,30,0.85,30,0.85,30,D,30,D,20,D,20,D,30,D,40,1,10,1,10,D,0,D,20,0.85,20,D,20,2.highly unlikely,30,inflation and the cost of living,90,4.somewhat agreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,30,3.rather happy,40,White,90,2.25-34,40,M,10,Has a College Degree,20,"5.[100000, max]",30,single,80,4.highly interested,20,4.most of the time trust other people,40,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,No opinion,90,4.Very favourable,20,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,20,D,28,D,13.3333333333333
California,politics,2024-10-18 18:49:32,no,001a932be05d72502e8dc0e9de0657e828d625ee1babe286f606acee616863f0,2024-10-19,California 47th,California,West,0.85,30,0.85,20,1,10,0.85,30,0.85,30,R,20,R,10,R,20,R,30,stay home,90,0.85,20,0.85,20,0.85,20,0.85,30,0.85,30,R,20,R,30,R,30,R,30,stay home,90,1,20,1,10,R,30,R,20,1,20,R,20,2.highly unlikely,20,national security,30,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,40,White,40,5.55-64,20,M,0,Has a College Degree,20,"5.[100000, max]",30,married,60,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,50,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,70,2.Somewhat unfavourable,60,No opinion,50,1.Very unfavourable,50,1.Very unfavourable,50,R,34,R,40,R,23.3333333333333
California,politics,2024-10-18 18:49:32,no,82a9d0a023418806defde9ebb28b0adbafb9f8086a09d43b2887c9e217b246ae,2024-10-19,California 52nd,California,West,0.85,20,0.85,30,0.85,20,1,10,1,10,R,30,R,40,R,30,R,30,R,40,0.85,30,0.85,30,0.85,20,1,10,1,10,R,40,R,40,R,30,R,30,R,40,0.85,20,0.85,20,R,30,R,30,1,20,R,20,1.no chance,30,jobs and the economy,40,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,4.somewhat open to experience,40,3.rather happy,60,White,50,4.45-54,40,M,10,Has a College Degree,30,"5.[100000, max]",40,married,10,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,20,1.Very unfavourable,20,4.Very favourable,20,4.Very favourable,30,2.Somewhat unfavourable,50,No opinion,80,1.Very unfavourable,50,1.Very unfavourable,50,R,34,R,36,R,26.6666666666667
California,politics,2024-10-18 18:49:32,no,69024cd950d268629ed22a1bd01ee79ad504df20cc3d4db662bf383693b97dd7,2024-10-18,California 27th,California,West,0.85,20,1,20,1,10,1,10,1,10,R,10,R,10,R,5,R,10,R,20,0.85,30,0.85,20,0.85,20,1,20,1,20,R,30,R,20,R,10,R,20,R,30,1,20,1,10,R,10,R,15,1,10,R,10,2.highly unlikely,20,national security,60,2.somewhat disagreeable,50,5.very conscientious,30,5.very extraverted,30,3.neither high nor low in neuroticism,80,2.somewhat closed to experience,50,3.rather happy,80,White,60,4.45-54,60,F,10,Has a College Degree,0,"5.[100000, max]",60,widowed,0,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,15,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,1.Very unfavourable,50,No opinion,90,1.Very unfavourable,50,No opinion,90,R,11,R,22,R,11.6666666666667
California,politics,2024-10-18 18:49:32,no,3b81e6c0020cba70cdc209982a5b82bf93f1bbf109e45294ad1ccb2e37b81b78,2024-10-19,California's 47th,California,West,1,10,0.85,20,0.85,20,0.85,40,0.85,40,R,15,R,10,R,10,R,20,stay home,90,0.85,30,0.85,30,0.85,20,0.85,40,0.85,40,R,20,R,20,R,10,R,40,stay home,90,1,10,1,10,R,0,R,10,1,10,R,10,2.highly unlikely,20,jobs and the economy,100,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,100,5.very extraverted,20,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,4.very happy,100,Hispanic,0,2.25-34,50,F,0,Has a College Degree,100,"5.[100000, max]",100,single,100,4.highly interested,0,3.about half of the time trust other people,100,4.paying a lot of attention,0,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,0,No opinion,100,1.Very unfavourable,0,4.Very favourable,0,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,29,R,36,R,6.66666666666667
California,politics,2024-10-18 18:49:32,no,5d4a1a2ca7729118da4934f0740c1d905ff0ceaf6a1c2174695cc4d3e6465702,2024-10-19,California 1st,California,West,0.85,20,0.85,30,1,20,1,20,0.85,20,R,35,R,20,R,30,R,20,R,40,0.85,30,0.85,30,0.85,20,1,20,0.85,20,R,40,R,25,R,30,R,30,R,40,1,10,0.85,15,R,20,R,20,1,20,R,20,2.highly unlikely,30,criminal justice reform and over-incarceration,60,2.somewhat disagreeable,40,5.very conscientious,40,4.somewhat extraverted,40,2.somewhat low in neuroticism,50,4.somewhat open to experience,40,3.rather happy,30,White,70,4.45-54,50,F,10,Has a College Degree,50,"5.[100000, max]",60,married,30,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,50,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,30,No opinion,50,No opinion,50,No opinion,50,No opinion,50,R,29,R,33,R,20
California,politics,2024-10-18 18:49:32,no,0ceaf694e084bf0963cc0caee1ec0ad2e4e343ab5b0a6b643296b3b49d5caf81,2024-10-18,California 34th,California,West,0.85,30,0.85,30,0.85,20,0.85,30,0.7,30,D,40,D,50,D,30,D,40,D,60,0.7,40,0.7,50,0.85,20,0.85,30,0.7,30,D,60,D,60,D,40,D,40,D,60,0.85,20,0.85,20,D,40,D,30,0.85,40,D,40,2.highly unlikely,30,civil rights and racism,50,2.somewhat disagreeable,40,5.very conscientious,40,5.very extraverted,30,4.somewhat high in neuroticism,40,5.very open to experience,40,2.not very happy,80,Black,10,2.25-34,50,M,10,Has a College Degree,50,"3.[50000, 75000)",90,single,80,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,1.strong D,30,1.very ideologically liberal,30,3.Somewhat Approves,40,No opinion,90,3.Somewhat favourable,50,3.Somewhat favourable,40,1.Very unfavourable,10,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,44,D,52,D,36.6666666666667
California,politics,2024-10-18 18:49:32,no,1f946815a18255cba72daa3a09f2463498f91239411bee5e98ecd833b52b1687,2024-10-19,California 4th,California,West,0.7,40,0.7,40,0.85,30,1,40,0.85,40,R,30,R,30,R,20,R,30,R,30,0.85,30,0.7,40,0.85,30,1,40,0.85,40,R,40,R,30,R,40,R,30,R,30,0.85,30,1,20,R,20,R,30,1,30,R,30,1.no chance,30,crime,40,3.neither agreeable nor disagreeable,90,3.neither conscientious nor unconscientious,90,3.neither extraverted nor introverted,90,3.neither high nor low in neuroticism,90,3.neither open nor closed to experience,90,3.rather happy,80,White,90,4.45-54,50,F,10,Does not have a College Degree,80,"3.[50000, 75000)",90,married,80,4.highly interested,20,2.some of the time trust other people,60,4.paying a lot of attention,20,7.strong R,20,4.somewhat ideologically conservative,20,1.Strongly Disapproves,30,1.Very unfavourable,30,No opinion,90,1.Very unfavourable,30,4.Very favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,28,R,34,R,26.6666666666667
California,politics,2024-10-18 18:49:32,no,d35c69bd1270959197ac4f8df0edda0a18972554eeab7c25d6cf860b15ffcbe7,2024-10-18,California 11th,California,West,0.85,20,0.85,20,0.85,40,1,30,0.85,30,R,30,R,30,R,30,R,30,D,70,0.85,20,0.85,30,0.7,50,1,30,0.85,30,R,50,R,50,R,30,R,40,D,100,1,20,1,20,R,30,R,30,1,30,R,30,2.highly unlikely,40,inflation and the cost of living,70,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,3.neither open nor closed to experience,80,2.not very happy,80,White,80,4.45-54,60,F,10,Has a College Degree,10,"5.[100000, max]",40,single,90,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,20,7.strong R,30,5.very ideologically conservative,20,1.Strongly Disapproves,30,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,30,4.Very favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,38,R,54,R,30
California,politics,2024-10-18 18:49:32,no,a750708682a74b54bf96a986728392060fb74f183a482af38a767b2c95c6c046,2024-10-19,California 37th,California,West,0.85,20,0.85,20,1,10,0.85,20,1,20,D,30,D,30,D,20,D,30,D,30,0.85,20,0.85,25,0.85,20,0.85,20,1,20,D,25,D,50,D,20,D,30,D,40,0.85,20,1,10,D,30,D,20,1,20,D,20,2.highly unlikely,20,healthcare,30,4.somewhat agreeable,30,5.very conscientious,30,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,5.very open to experience,30,3.rather happy,40,White,90,4.45-54,20,F,0,Has a College Degree,10,"5.[100000, max]",90,married,10,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,No opinion,90,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,80,1.Very unfavourable,80,No opinion,90,1.Very unfavourable,80,No opinion,90,D,28,D,33,D,23.3333333333333
California,politics,2024-10-18 18:49:32,no,be0ff391947c3a1ffa7a81b824a6e385c17457607498fba74612cd958cebfae3,2024-10-18,California's 26th,California,West,0.85,30,0.85,25,0.85,20,1,25,1,25,R,20,R,30,R,30,R,35,D,40,0.85,30,0.85,20,0.85,20,1,30,0.85,30,R,40,R,30,R,30,R,30,D,40,0.85,20,1,10,R,30,R,20,1,30,R,30,2.highly unlikely,30,national security,50,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,3.rather happy,40,White,30,5.55-64,40,M,10,Has a College Degree,60,"4.[75000, 100000)",70,married,10,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,40,1.Very unfavourable,20,4.Very favourable,20,3.Somewhat favourable,80,1.Very unfavourable,70,No opinion,80,1.Very unfavourable,70,1.Very unfavourable,70,R,31,R,34,R,26.6666666666667
California,politics,2024-10-18 18:49:32,no,73f26c3a65157ffe008d4aa7c5fcad882e0bb02d40f618b18fee3a0798cec0ff,2024-10-19,California 30th,California,West,0.85,30,0.85,30,0.85,20,1,20,0.85,20,D,25,D,40,D,20,D,30,R,40,0.85,25,0.85,30,0.85,20,1,30,0.85,30,D,30,D,50,D,30,D,20,R,40,1,20,1,10,D,30,D,20,1,30,D,30,2.highly unlikely,30,civil rights and racism,40,2.somewhat disagreeable,40,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,100,White,100,5.55-64,40,M,10,Has a College Degree,30,"5.[100000, max]",20,married,40,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,No opinion,100,4.Very favourable,30,1.Very unfavourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,31,D,34,D,26.6666666666667
California,politics,2024-10-18 18:49:32,no,e0d83eba351dcdaced3a2ef4578632e25843979a8099db6da90a2bece2373bb6,2024-10-20,California 1st,California,West,0.85,30,0.85,30,0.85,20,1,10,0.85,10,R,40,R,40,R,30,R,30,R,20,0.85,30,0.85,30,0.85,25,1,20,0.85,20,R,40,R,40,R,30,R,30,R,20,1,10,1,10,R,25,R,20,1,20,R,20,1.no chance,30,taxes and government spending,10,4.somewhat agreeable,30,5.very conscientious,30,4.somewhat extraverted,30,3.neither high nor low in neuroticism,80,4.somewhat open to experience,40,3.rather happy,40,White,30,5.55-64,40,F,10,Has a College Degree,20,"5.[100000, max]",30,single,90,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,80,1.Very unfavourable,20,4.Very favourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,1.Very unfavourable,40,R,32,R,32,R,21.6666666666667
California,politics,2024-10-18 18:49:32,no,868cd064867513376da1523c64ea5e80a21d2d5cdcab1d320c8e1a8c5b0737f9,2024-10-19,California 14th,California,West,0.85,20,0.85,20,0.85,20,0.85,20,1,20,R,10,R,10,R,10,R,10,R,20,0.85,20,0.85,20,0.85,20,0.85,20,0.85,20,R,30,R,30,R,30,R,10,R,40,1,10,1,10,R,5,R,15,0.85,10,R,10,1.no chance,20,national security,60,2.somewhat disagreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,100,White,70,2.25-34,60,F,0,Does not have a College Degree,80,"3.[50000, 75000)",100,single,90,4.highly interested,0,3.about half of the time trust other people,100,4.paying a lot of attention,0,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,0,No opinion,100,1.Very unfavourable,10,4.Very favourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,12,R,28,R,10
California,politics,2024-10-18 18:49:32,no,40d5bac38ac2e7e90321d66b529ad0f3387c10c4cd5da7cc412bd7fd051e30bf,2024-10-19,California 25th,California,West,0.7,40,0.85,30,1,20,1,30,1,30,R,30,R,40,R,20,R,30,R,30,0.85,30,0.85,30,0.85,30,1,30,1,30,R,40,R,35,R,20,R,40,R,40,0.85,20,0.85,20,R,30,R,30,1,30,R,30,2.highly unlikely,30,guns,20,4.somewhat agreeable,40,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,3.rather happy,40,Hispanic,30,3.35-44,40,M,20,Has a College Degree,40,"5.[100000, max]",40,married,0,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,40,1.Very unfavourable,20,4.Very favourable,20,3.Somewhat favourable,40,3.Somewhat favourable,40,1.Very unfavourable,40,1.Very unfavourable,40,1.Very unfavourable,40,R,30,R,35,R,30
California,politics,2024-10-18 18:49:32,no,b48c4483ef5355b2f7025cca0f40e473e34970ec07a34607d9cc4605f0afad43,2024-10-20,California's 37th,California,West,0.7,70,0.85,30,0.85,30,1,20,0.85,20,D,50,D,40,D,40,D,30,D,30,0.3,60,0.85,40,0.85,25,1,20,0.85,20,D,70,D,60,D,60,D,40,D,40,0.85,25,0.85,20,D,35,D,40,0.85,40,D,40,2.highly unlikely,40,climate change and the environment,40,4.somewhat agreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,50,3.neither high nor low in neuroticism,50,4.somewhat open to experience,50,2.not very happy,90,Black,10,2.25-34,30,M,10,Has a College Degree,30,"5.[100000, max]",40,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,3.ind - lean D,50,3.moderate in ideological orientation,50,3.Somewhat Approves,40,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,38,D,54,D,38.3333333333333
California,politics,2024-10-18 18:49:32,no,8a1bd838b4de51dbb25d1251500d5ae35cabe73b35b97a387cd41645b467ef6a,2024-10-19,California 22nd,California,West,0.85,20,1,20,1,20,0.85,20,0.85,20,R,15,R,10,R,10,R,20,R,20,0.85,30,0.85,30,0.85,20,0.85,20,0.85,20,R,20,R,20,R,10,R,20,R,30,1,10,0.85,20,R,10,R,10,0.85,0,R,0,2.highly unlikely,20,national security,30,2.somewhat disagreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,30,2.somewhat low in neuroticism,40,2.somewhat closed to experience,30,3.rather happy,40,Hispanic,30,5.55-64,20,M,0,Does not have a College Degree,50,"3.[50000, 75000)",50,married,0,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,0,No opinion,0,1.Very unfavourable,0,4.Very favourable,0,No opinion,0,No opinion,0,No opinion,0,No opinion,0,No opinion,0,R,15,R,20,R,6.66666666666667
California,politics,2024-10-20 06:41:28,no,166fe29f132338d85df01bae3bbc5c92f5e8810a8f089f80033770ae282c99d5,2024-10-19,California 24th,California,West,0.85,35,0.85,20,1,20,1,20,1,20,R,25,R,10,R,10,R,10,R,25,0.85,30,0.85,30,1,10,1,20,1,20,R,20,R,25,R,15,R,20,R,35,1,10,1,10,R,5,R,15,1,10,R,10,2.highly unlikely,20,immigration,30,2.somewhat disagreeable,30,5.very conscientious,30,4.somewhat extraverted,30,2.somewhat low in neuroticism,40,4.somewhat open to experience,30,3.rather happy,40,White,10,5.55-64,20,M,10,Has a College Degree,10,"5.[100000, max]",30,married,90,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,70,1.Very unfavourable,10,4.Very favourable,10,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,70,R,16,R,23,R,10
California,politics,2024-10-20 06:41:28,no,28e5a7047ca10e60d7a23d1034d99db0a078c4c7878e0d99936bbdde4ff64d00,2024-10-19,California 11th,California,West,0.85,40,0.85,40,0.85,20,1,15,0.85,15,D,30,D,30,D,20,D,20,D,30,0.85,30,0.85,30,0.85,30,1,30,0.85,30,D,20,D,20,D,20,D,30,D,30,0.85,20,1,10,D,30,D,15,1,40,D,40,2.highly unlikely,40,civil rights and racism,30,2.somewhat disagreeable,60,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,60,3.neither high nor low in neuroticism,80,5.very open to experience,40,2.not very happy,90,Asian,30,3.35-44,60,M,10,Has a College Degree,70,"3.[50000, 75000)",90,single,90,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,40,4.Very favourable,50,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,1.Very unfavourable,50,3.Somewhat favourable,50,No opinion,90,No opinion,90,3.Somewhat favourable,50,D,26,D,24,D,28.3333333333333
